1	1	62	900	0.3	0	4.5	3	100	-60	-40	0.7	0.03	-2	-50	100	35	NaN	NaN	NaN	NaN	0		NaN			NaN			NaN		118
1	1	62	950	0.3	0	4.5	3	100	-60	-40	0.7	0.03	-2	-50	100	35	NaN	NaN	NaN	NaN	0		NaN			NaN			NaN		118
1	1	62	1000	0.3	0	4.5	3	100	-60	-40	0.7	0.03	-2	-50	100	35	NaN	NaN	NaN	NaN	0		NaN			NaN			NaN		118
1	1	62	1050	0.3	0	4.5	3	100	-60	-40	0.7	0.03	-2	-50	100	35	NaN	NaN	NaN	NaN	0		NaN			NaN			NaN		118
1	1	62	1100	0.3	0	4.5	3	100	-60	-40	0.7	0.03	-2	-50	100	35	NaN	NaN	NaN	NaN	0		NaN			NaN			NaN		118
1	1	62	1150	0.3	0	4.5	3	100	-60	-40	0.7	0.03	-2	-50	100	35	NaN	NaN	NaN	NaN	0		NaN			NaN			NaN		118
1	1	62	1200	0.3	0	4.5	3	100	-60	-40	0.7	0.03	-2	-50	100	35	NaN	NaN	NaN	NaN	0		NaN			NaN			NaN		118
1	1	62	1250	0.3	0	4.5	3	100	-60	-40	0.7	0.03	-2	-50	100	35	NaN	NaN	NaN	NaN	0		NaN			NaN			NaN		118
1	1	62	1300	0.3	0	4.5	3	100	-60	-40	0.7	0.03	-2	-50	100	35	NaN	NaN	NaN	NaN	0		NaN			NaN			NaN		118
1	1	62	150	8	0	4.5	3	100	-60	-40	0.7	0.03	-2	-50	100	35	4.90626	0.203821	0.000104385	24605	38	0.203821	0.203821	0.203821	0.000104385	0.000104385	0.000104385	24605	24605	24605	4602
1	1	62	200	8	0	4.5	3	100	-60	-40	0.7	0.03	-2	-50	100	35	4.90626	0.203821	0.000104385	24605	38	0.203821	0.203821	0.203821	0.000104385	0.000104385	0.000104385	24605	24605	24605	4602
1	1	62	250	8	0	4.5	3	100	-60	-40	0.7	0.03	-2	-50	100	35	4.90626	0.203821	0.000104385	24605	38	0.203821	0.203821	0.203821	0.000104385	0.000104385	0.000104385	24605	24605	24605	4602
1	1	62	300	8	0	4.5	3	100	-60	-40	0.7	0.03	-2	-50	100	35	4.90626	0.203821	0.000104385	24605	38	0.203821	0.203821	0.203821	0.000104385	0.000104385	0.000104385	24605	24605	24605	4602
1	1	62	350	8	0	4.5	3	100	-60	-40	0.7	0.03	-2	-50	100	35	4.90626	0.203821	0.000104385	24605	38	0.203821	0.203821	0.203821	0.000104385	0.000104385	0.000104385	24605	24605	24605	4602
1	1	62	400	8	0	4.5	3	100	-60	-40	0.7	0.03	-2	-50	100	35	4.90626	0.203821	0.000104385	24605	38	0.203821	0.203821	0.203821	0.000104385	0.000104385	0.000104385	24605	24605	24605	4602
1	1	62	450	8	0	4.5	3	100	-60	-40	0.7	0.03	-2	-50	100	35	4.90626	0.203821	0.000104385	24605	38	0.203821	0.203821	0.203821	0.000104385	0.000104385	0.000104385	24605	24605	24605	4602
1	1	62	500	8	0	4.5	3	100	-60	-40	0.7	0.03	-2	-50	100	35	4.90626	0.203821	0.000104385	24605	38	0.203821	0.203821	0.203821	0.000104385	0.000104385	0.000104385	24605	24605	24605	4602
1	1	62	550	8	0	4.5	3	100	-60	-40	0.7	0.03	-2	-50	100	35	4.90626	0.203821	0.000104385	24605	38	0.203821	0.203821	0.203821	0.000104385	0.000104385	0.000104385	24605	24605	24605	4602
1	1	62	600	8	0	4.5	3	100	-60	-40	0.7	0.03	-2	-50	100	35	4.90626	0.203821	0.000104385	24605	38	0.203821	0.203821	0.203821	0.000104385	0.000104385	0.000104385	24605	24605	24605	4602
1	1	62	650	8	0	4.5	3	100	-60	-40	0.7	0.03	-2	-50	100	35	4.90626	0.203821	0.000104385	24605	38	0.203821	0.203821	0.203821	0.000104385	0.000104385	0.000104385	24605	24605	24605	4602
1	1	62	700	8	0	4.5	3	100	-60	-40	0.7	0.03	-2	-50	100	35	4.90626	0.203821	0.000104385	24605	38	0.203821	0.203821	0.203821	0.000104385	0.000104385	0.000104385	24605	24605	24605	4602
1	1	62	750	8	0	4.5	3	100	-60	-40	0.7	0.03	-2	-50	100	35	4.90626	0.203821	0.000104385	24605	38	0.203821	0.203821	0.203821	0.000104385	0.000104385	0.000104385	24605	24605	24605	4602
1	1	62	800	8	0	4.5	3	100	-60	-40	0.7	0.03	-2	-50	100	35	4.90626	0.203821	0.000104385	24605	38	0.203821	0.203821	0.203821	0.000104385	0.000104385	0.000104385	24605	24605	24605	4602
1	1	62	850	8	0	4.5	3	100	-60	-40	0.7	0.03	-2	-50	100	35	4.90626	0.203821	0.000104385	24605	38	0.203821	0.203821	0.203821	0.000104385	0.000104385	0.000104385	24605	24605	24605	4602
1	1	62	900	8	0	4.5	3	100	-60	-40	0.7	0.03	-2	-50	100	35	4.90626	0.203821	0.000104385	24605	38	0.203821	0.203821	0.203821	0.000104385	0.000104385	0.000104385	24605	24605	24605	4602
1	1	62	950	8	0	4.5	3	100	-60	-40	0.7	0.03	-2	-50	100	35	4.90626	0.203821	0.000104385	24605	38	0.203821	0.203821	0.203821	0.000104385	0.000104385	0.000104385	24605	24605	24605	4602
1	1	62	1000	8	0	4.5	3	100	-60	-40	0.7	0.03	-2	-50	100	35	4.90626	0.203821	0.000104385	24605	38	0.203821	0.203821	0.203821	0.000104385	0.000104385	0.000104385	24605	24605	24605	4602
1	1	62	1050	8	0	4.5	3	100	-60	-40	0.7	0.03	-2	-50	100	35	4.90626	0.203821	0.000104385	24605	38	0.203821	0.203821	0.203821	0.000104385	0.000104385	0.000104385	24605	24605	24605	4602
1	1	62	1100	8	0	4.5	3	100	-60	-40	0.7	0.03	-2	-50	100	35	4.90626	0.203821	0.000104385	24605	38	0.203821	0.203821	0.203821	0.000104385	0.000104385	0.000104385	24605	24605	24605	4602
1	1	62	1150	8	0	4.5	3	100	-60	-40	0.7	0.03	-2	-50	100	35	4.90626	0.203821	0.000104385	24605	38	0.203821	0.203821	0.203821	0.000104385	0.000104385	0.000104385	24605	24605	24605	4602
1	1	62	1200	8	0	4.5	3	100	-60	-40	0.7	0.03	-2	-50	100	35	4.90626	0.203821	0.000104385	24605	38	0.203821	0.203821	0.203821	0.000104385	0.000104385	0.000104385	24605	24605	24605	4602
1	1	62	1250	8	0	4.5	3	100	-60	-40	0.7	0.03	-2	-50	100	35	4.90626	0.203821	0.000104385	24605	38	0.203821	0.203821	0.203821	0.000104385	0.000104385	0.000104385	24605	24605	24605	4602
1	1	62	1300	8	0	4.5	3	100	-60	-40	0.7	0.03	-2	-50	100	35	4.90626	0.203821	0.000104385	24605	38	0.203821	0.203821	0.203821	0.000104385	0.000104385	0.000104385	24605	24605	24605	4602
